"","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes","inadimplente"
"418",0.843491726,64,0,0.577303561,7075,15,0,1,0,1,0
"419",0.9999999,41,0,241,NA,3,0,0,0,2,1
"420",0.035320682,63,0,0.533561839,3500,10,0,1,0,1,0
"421",0.179820504,60,0,0.107446277,2000,3,0,0,0,0,0
"422",0.103607841,48,0,0.337700396,5800,8,0,1,0,3,0
"423",1.00189084,60,2,0.285091655,7800,9,0,0,1,1,1
"424",0.168244636,58,1,0.406734858,8700,13,0,1,0,0,0
"425",0.003481224,61,0,1132,NA,6,0,0,1,0,0
"426",0.444211422,52,0,0.287156587,10300,7,0,2,0,0,0
"427",0.9999999,53,0,0.142194745,7116,3,0,0,0,0,1
"428",0.078856986,60,2,0.766718507,4500,19,0,2,0,0,1
"429",0.013666016,82,0,0.168567411,6400,6,0,2,0,1,0
"430",0.191361728,29,0,0.454012263,3750,8,0,1,0,0,0
"431",0.192693193,63,0,664,NA,9,0,1,0,5,0
"432",0.416731474,31,0,0.409993454,9165,7,0,1,0,2,0
"433",0.045735259,69,0,62,NA,3,0,0,0,0,0
"434",0.06596179,47,0,0.376135472,8916,10,0,2,0,2,0
"435",0.025943844,49,0,0.337264453,7800,9,0,2,0,5,0
"436",0.001462936,52,0,0.150868413,13587,10,0,1,0,3,0
"437",0.669085693,53,0,0.881513205,1400,7,0,0,0,0,1
"438",0.415430267,52,6,0.394810738,8902,18,1,3,0,2,1
"439",0.003649939,47,0,0.179277108,6224,7,0,1,0,1,0
"440",0.9999999,48,0,65,NA,0,0,0,0,0,1
"441",0.545514203,41,0,0.32825069,8328,6,0,1,0,2,0
"442",0.287817141,55,0,0.183763247,5000,8,0,0,0,2,0
"443",1.121171771,57,0,306,NA,4,0,0,0,NA,1
"444",0.905121825,40,0,0.415401703,2700,8,0,0,0,0,1
"445",0.9999999,52,1,0.108618654,2540,1,2,0,0,3,1
"446",0.9999999,34,0,0,4200,2,0,0,0,0,1
"447",0.463891753,50,0,0.066491689,8000,4,0,0,0,2,0
"448",0.261497739,31,0,0.626271333,5800,14,0,1,0,0,0
"449",0.00680839,88,0,15,NA,2,0,1,0,0,0
"450",0,68,0,0.261394884,12000,7,0,1,0,0,0
"451",0.026152385,44,0,0.279879996,10332,15,0,1,0,0,0
"452",0.677576546,70,2,0.960652591,2083,13,0,1,1,0,1
"453",0.004874656,54,1,2.906103286,851,21,0,3,0,0,0
"454",0,53,1,0.735243798,2337,20,0,1,0,0,0
"455",0,54,0,0.186454236,15000,20,0,1,0,0,0
"456",0.019797308,80,0,0.006498375,4000,7,0,0,0,0,0
"457",0,57,0,26,NA,2,0,0,0,0,0
"458",0.012923725,50,0,49,NA,8,0,0,0,0,0
"459",0.322875071,54,0,0.511664075,4500,10,0,2,0,0,0
"460",0.206852876,38,1,0.417880023,3433,5,0,1,1,2,1
"461",0.556811704,43,1,0.074785043,5000,6,0,0,0,3,1
"462",0.123407088,39,1,0.871179663,3500,12,0,2,0,2,1
"463",0.39290601,40,0,111,NA,1,0,0,0,0,0
"464",0.075462938,52,0,0.526889865,6600,9,0,2,0,0,0
"465",0.9999999,46,1,0.006584855,3340,2,0,0,0,2,1
"466",5186,43,0,0.211157768,5000,4,0,1,0,2,0
"467",0.486708871,43,0,0.252884414,9533,15,0,1,0,0,0
"468",0.474262869,23,0,0.011336982,2557,3,0,0,0,0,0
"469",0.698762036,39,2,0.036499254,10054,3,0,0,0,3,1
"470",0.06917806,51,0,1431,NA,10,0,2,0,0,0
"471",0.133573751,53,0,0.20829167,13000,19,0,1,0,3,0
"472",0.454359518,25,0,199,NA,9,0,0,0,0,0
"473",0.592145127,73,0,0.496424599,6292,6,0,1,0,0,0
"474",0.079692187,49,0,0.309409034,5600,4,0,1,0,2,0
"475",0.058924117,56,0,0.639307566,6700,31,0,2,0,1,0
"476",0.173501732,69,0,12403,NA,31,0,9,0,0,0
"477",0.234358633,34,1,73,NA,2,0,0,0,1,1
"478",0.051539912,52,0,279,NA,3,0,0,0,0,0
"479",0.592186476,64,0,0.261614193,9750,6,0,1,0,2,0
"480",0.88419487,31,0,0.288456923,8333,6,0,0,0,0,1
"481",0.296945624,61,0,3464,NA,11,0,2,0,0,0
"482",0.088722699,47,0,2134,NA,7,0,1,0,0,0
"483",0.9999999,34,0,0.326124704,6334,4,0,1,0,0,1
"484",0.828847396,66,0,1.008952447,8600,21,0,2,0,1,0
"485",0.000530044,68,1,556,NA,9,0,0,0,0,0
"486",0.004088707,48,0,0.312196515,3500,5,0,1,0,0,0
"487",0.9999999,34,0,0.124291903,3000,2,0,0,0,0,1
"488",0.9999999,28,0,0.159014558,1785,1,0,0,0,0,1
"489",0.081962822,58,0,137,NA,3,0,0,0,0,0
"490",0.581021466,58,0,0.418992731,23250,21,0,4,0,0,0
"491",0.073859059,44,0,0.150167138,11666,5,0,2,0,1,0
"492",0.16131085,37,0,0.359305363,6506,6,0,1,0,0,0
"493",0.228694714,60,0,1363,NA,11,0,2,0,0,0
"494",0.058859932,45,0,0.828434313,5000,15,0,1,0,2,0
"495",0.055865222,78,0,0.022564981,3500,5,0,0,0,0,0
"496",0.024558612,64,0,0.336277287,6000,8,0,0,0,0,0
"497",0.09466071,63,0,0.085835394,11323,3,0,1,0,2,0
"498",0.00089991,45,0,0.365368212,3516,10,0,1,0,0,0
"499",0.180194752,40,0,0.33210264,16250,12,0,3,0,3,0
"500",0.11019449,40,0,1774,NA,3,0,1,0,0,0
"501",0,57,0,0.499583403,6000,9,0,2,0,3,0
"502",0.125901121,56,0,3048,NA,10,0,2,0,0,0
"503",0.079371557,32,0,0.610935857,950,8,0,1,0,0,0
"504",0.145804071,34,0,3404,NA,7,0,1,1,0,0
"505",0.9999999,31,0,0,NA,0,1,0,0,0,1
"506",0.889334671,43,0,0.39854192,6583,9,0,1,0,2,1
"507",0.268752732,43,0,0.32790224,5400,7,0,1,0,0,0
"508",0.372914193,61,0,0.530791789,3750,7,0,1,0,0,0
"509",0.036961753,46,0,0.322783861,13333,7,0,1,0,0,0
"510",0.007279709,46,0,0.2077196,9300,11,0,1,0,3,0
"511",0.000475311,87,0,1,NA,4,0,0,0,NA,0
"512",0,39,0,0.424391847,6083,7,0,2,0,0,0
"513",0.437740693,36,0,1242,NA,9,0,1,0,2,0
"514",0.180754431,61,0,0.089487402,2301,3,0,0,0,0,0
"515",0.072703899,58,0,0.514738557,6750,6,0,3,0,2,0
"516",0.221889055,31,0,0.101850121,5350,2,0,0,0,0,0
"517",0.184451597,68,1,0.481733746,6459,9,0,1,0,0,0
"518",0.9999999,75,0,2591,NA,9,0,2,0,0,0
"519",0.407932011,45,0,0.066165286,11833,3,0,0,0,2,0
"520",0.395045863,54,0,4824,NA,15,0,2,0,0,0
"521",0.176079734,36,0,228,NA,3,0,0,2,0,1
"522",0.042068789,76,0,0.005053394,10487,8,0,0,0,0,0
"523",0.019282271,35,0,0.350532473,6666,9,0,1,0,2,0
"524",0.535064574,54,1,0.213212025,7583,6,0,1,0,1,0
"525",0,29,0,2622,NA,9,0,2,0,0,0
"526",0.3958966,34,0,0.407535563,2600,6,0,0,0,1,0
"527",0.04559772,70,0,0.001079957,25000,4,0,0,0,0,0
"528",0.077660195,68,0,0.033403733,23200,4,0,1,0,1,0
"529",0,47,0,0.184965256,7914,5,0,1,0,0,0
"530",0.665433364,67,0,0.221529671,7700,10,0,1,0,0,0
"531",0.549049445,33,0,2.585350023,10784,9,0,0,0,0,1
"532",0,27,0,0.089385475,3400,3,0,0,0,0,0
"533",0.9999999,32,3,0.310980865,5800,8,0,1,3,2,1
"534",0.444981709,68,0,0.425850988,4200,10,0,0,0,0,0
"535",0.069142344,61,1,0.165483263,6900,6,0,0,0,0,0
"536",0.235850189,48,0,0.106263067,11000,3,0,0,0,1,0
"537",0.385961404,64,0,0.445093817,3250,5,0,1,0,0,0
"538",0.027048648,50,0,0.113460427,8654,2,0,1,0,0,0
"539",0.554381521,55,0,0.29240434,1750,6,0,0,0,0,0
"540",0.342646088,59,0,0.709454456,4050,18,0,1,0,1,0
"541",0.411942821,53,0,0.359691693,7005,8,0,1,0,0,0
"542",0.9999999,44,2,0.545918367,1959,4,2,2,1,2,1
"543",0.024560377,35,0,0.255440599,5605,5,0,1,0,0,0
"544",0.029877496,50,0,2953,NA,18,0,3,0,0,0
"545",0.010929724,76,0,0.428845692,8333,10,0,2,0,1,0
"546",0.1141528,46,0,0.235702963,8200,4,0,2,0,0,0
"547",0.262217855,52,1,0.244055753,10976,6,0,1,0,3,0
"548",0,39,0,0.267651131,4333,11,0,0,0,1,0
"549",0.03139843,76,0,0.275324366,8400,6,0,2,0,0,0
"550",0.022716288,73,1,0.012588944,3653,8,0,0,0,0,0
"551",0.9999999,37,0,0.334832584,2000,3,3,0,1,2,1
"552",1.003097719,33,0,1.179487179,2300,17,0,2,0,1,1
"553",0.759280928,71,0,899,NA,5,0,1,0,0,0
"554",0.005740528,44,0,0.03229673,15016,6,0,0,0,1,0
"555",0.050538101,47,0,0.181358929,7917,18,0,1,0,2,0
"556",0.023176062,41,1,0.274875057,2200,8,0,0,0,1,0
"557",0.101020438,61,0,0.144252027,5427,7,0,0,0,0,0
"558",0.429747208,50,4,3537,NA,10,0,1,1,0,1
"559",0.212121212,67,1,0.514780101,1386,15,0,0,0,0,0
"560",0.583276585,44,0,1095,NA,3,0,0,0,0,1
"561",0.043279689,43,0,0.336400302,7933,9,0,1,0,0,0
"562",0,28,1,0.201903808,1995,4,0,0,0,1,1
"563",0.038860841,46,0,0.631936806,10000,14,0,2,0,2,0
"564",7.25e-05,69,0,0.379888268,3400,13,0,1,0,0,0
"565",0.00354682,78,1,0.058974359,8579,7,0,0,0,0,0
"566",0.286344775,74,0,0.558459509,15916,33,0,2,0,0,0
"567",0.085059489,62,0,0.238816967,9500,11,0,2,0,0,0
"568",0.762618691,32,2,0.145949891,4110,2,0,0,1,2,1
"569",0.025070533,89,0,0.004415475,4755,9,0,0,0,0,0
"570",0.024614122,90,0,0.856163405,7000,6,0,1,0,1,0
"571",0,71,0,2430,NA,6,0,2,0,0,0
"572",0.031854868,77,0,0.36476326,4920,11,0,2,0,0,0
"573",0,39,2,0.442955704,10000,8,0,1,0,1,1
"574",0.184198001,35,1,977,0,4,0,1,0,2,0
"575",0.01482988,86,0,0.389834206,4583,5,0,1,0,0,0
"576",0.388697167,36,0,0.564991334,7500,12,0,2,0,2,0
"577",0.014577454,82,0,25,NA,4,0,0,0,0,0
"578",0,33,0,0.059334845,10583,5,0,0,0,2,0
"579",0.117647059,59,0,1052,NA,13,0,0,0,0,0
"580",0.041238349,90,0,0.011180802,11000,9,0,0,0,1,0
"581",0.035861038,73,0,0.259179266,4166,8,0,1,0,0,0
"582",0.095180964,68,0,0.128589263,800,4,0,0,0,0,0
"583",0.014819704,65,0,0.008312739,4450,6,0,0,0,1,0
"584",0.154884512,43,0,1451,NA,6,0,1,0,0,0
"585",0.20530962,47,1,0.190278419,6500,6,0,0,0,2,0
"586",0.107761679,70,0,0.290245837,11348,26,0,2,0,0,0
"587",0.250649957,31,0,0.137072585,3333,3,0,0,0,0,0
"588",0.658577328,64,0,0.450033356,7494,14,0,1,0,1,0
"589",0.203570137,39,0,0.132285714,13999,9,0,1,0,3,0
"590",0,74,0,0.227602431,5100,9,0,2,0,0,0
"591",0.551448551,25,0,0.096643656,4200,3,0,0,0,3,0
"592",0.060299494,58,0,0.048217417,17109,5,0,1,0,1,0
"593",112,37,0,0.232450501,11666,2,0,1,0,4,0
"594",0,55,0,805,NA,4,0,1,0,0,0
"595",0.073734829,76,0,0.005185681,5977,4,0,0,0,0,0
"596",0.042842297,57,0,64,NA,3,0,0,0,0,0
"597",0.9999999,67,0,0,NA,1,0,0,0,0,0
"598",0.232067749,55,0,0.489414902,5998,11,0,1,0,0,0
"599",0.016015409,60,0,0.200840131,16425,8,0,1,0,0,0
"600",0.002833097,25,0,0.231452688,2250,4,0,0,0,0,0
"601",0.829056981,32,0,0.221564161,6584,5,1,1,0,3,1
"602",0.012769409,62,0,0.184474124,9583,11,0,2,0,2,0
"603",0.213304852,30,0,0.184359296,3183,7,0,0,0,0,0
"604",0.004134808,73,0,34,NA,24,0,0,0,NA,0
"605",0.084791386,39,0,0.004892736,2656,1,0,0,0,2,0
"606",0.021177502,44,0,2639,NA,6,0,1,0,0,0
"607",0,25,0,0.259400286,2100,6,0,0,0,0,0
"608",0.073393188,27,0,0.09965295,4033,5,0,0,0,1,0
"609",0.272357867,41,0,2031,0,6,0,1,0,1,0
"610",0.450167088,62,0,0.168923141,4800,5,0,0,0,0,0
"611",0.221836321,49,0,906,NA,10,0,0,0,0,0
"612",0.629281153,33,1,0.472624466,7250,13,0,2,1,3,1
"613",0.445519458,52,0,1356,NA,10,0,0,0,2,0
"614",0.334835575,53,2,0.383595851,5205,8,0,1,3,5,1
"615",0.377560062,44,0,0.193902615,6920,6,0,2,0,1,0
"616",0.018476584,85,0,345,NA,7,0,0,0,NA,0
"617",0.027358014,38,0,0.096612993,1800,4,0,0,0,3,0
"618",0.014391437,57,0,0.169004984,10833,11,0,1,0,1,0
"619",0.009808475,58,0,35,NA,5,0,0,0,0,0
"620",0.786013374,48,0,0.258165665,3826,9,0,0,0,0,0
"621",0.142304407,31,0,0.165668663,500,3,0,0,0,0,0
"622",0.002044616,60,0,0.580549538,8770,26,0,2,0,1,0
"623",0.063052472,42,0,0.371987496,9916,14,0,3,0,0,0
"624",0.095352372,30,0,0.281279222,5346,5,0,1,0,0,0
"625",0.13253907,39,0,2416,NA,4,0,1,0,1,0
"626",0.062498438,57,1,0.038747578,16000,5,0,0,0,3,0
"627",0.17879106,59,0,107,NA,1,0,0,0,0,0
"628",0.020951906,50,0,0.485959503,12000,9,0,2,0,2,0
"629",0.014474567,81,0,539,NA,11,0,1,0,0,0
"630",0.9999999,44,0,0.047860669,7291,3,0,0,0,1,1
"631",0.077585116,53,0,18,NA,1,0,0,0,0,0
"632",0.001119808,56,0,0.190629183,3734,12,0,1,0,0,0
"633",0.17911902,37,0,0.046974522,7535,4,0,0,0,4,0
"634",0.001204783,38,1,0.507621701,6100,19,0,1,1,0,1
"635",0.197220558,82,0,0.206432161,9949,14,0,2,0,0,0
"636",0.473451075,50,0,0.35623625,5908,11,0,3,0,3,0
"637",0.004181335,50,0,394,NA,9,0,0,0,3,0
"638",0.198691147,55,2,1251,NA,3,2,1,2,NA,1
"639",0.279744051,24,0,41,NA,2,0,0,0,NA,0
"640",0.9999999,82,0,0,NA,3,0,0,0,0,0
"641",0.130342429,62,0,0.346368715,3400,11,0,1,0,0,0
"642",0,73,0,0.221837088,7500,3,0,1,0,0,0
"643",0.141573625,38,0,0.632962011,3500,13,0,1,0,2,0
"644",0.00517235,56,0,0.25974805,5000,8,0,1,0,2,0
"645",0.298556363,55,0,0.298200514,3500,8,0,2,0,0,0
"646",0.658835417,44,0,1164,NA,10,0,0,0,0,1
"647",0.80182391,59,0,0.537386805,3864,6,0,1,0,0,0
"648",0.571285743,54,0,0.904849192,6000,11,0,2,0,0,0
"649",0.055456094,42,0,0.20978311,10834,5,0,1,0,0,0
"650",0.9999999,41,1,0.121175765,3333,1,0,0,0,0,1
"651",0.008954458,79,0,0.005220884,2489,5,0,0,0,0,0
"652",0.533705734,41,0,0.890027493,4000,9,0,1,0,2,1
"653",0.008860647,63,0,0.003775366,8475,7,0,0,0,0,0
"654",0.211817734,70,0,0.078272106,5416,6,0,0,0,1,0
"655",0.323711753,77,1,0.249923804,3280,6,0,0,0,0,1
"656",0.195073588,50,0,0.594119635,5917,23,0,1,0,2,0
"657",0.448805552,51,0,0.477844875,12750,13,0,3,0,2,0
"658",0.001144044,57,0,0.095380924,5000,9,0,0,0,0,0
"659",0.061129258,47,0,2343,NA,6,0,1,0,0,0
"660",0.878805239,73,0,1.541677191,7917,17,0,4,0,1,1
"661",0.043828855,78,0,2.141716567,500,6,0,1,0,0,0
"662",0.011228206,77,0,0.264805224,8881,6,0,2,0,0,0
"663",0.009050963,72,0,0.001801261,9992,6,0,0,0,0,0
"664",0.135586441,31,0,0.206024626,4547,7,0,0,0,1,0
"665",0.238703089,42,0,0.317084603,8533,7,0,4,0,0,0
"666",0.852490239,36,2,0.421324423,6583,8,0,1,0,2,1
"667",0.170758652,57,0,0.048454084,6500,7,0,0,0,0,0
"668",0.097861471,82,0,175,NA,4,0,0,0,0,0
"669",0.099132919,53,0,721,NA,4,0,0,0,1,0
"670",0.959122697,40,1,1.382330883,6666,11,0,2,0,2,1
"671",0.051413654,37,0,0.302892428,3076,6,0,1,0,0,0
"672",0.030698465,39,0,0.269524433,9167,3,0,1,0,2,0
"673",0.950198076,26,0,522,NA,7,0,0,0,3,1
"674",0.013132517,68,0,0.155890938,16100,8,0,2,0,1,0
"675",0.963394343,25,0,0.218080548,2333,4,0,0,0,1,1
"676",0.126554333,47,1,0.37584672,5166,11,0,2,0,0,0
"677",0,63,0,0,7600,3,0,0,0,0,0
"678",0.089366322,66,0,121,NA,3,0,0,0,0,0
"679",0.9999999,63,0,0,NA,1,0,0,0,0,0
"680",0.040966583,74,0,0.18837535,8567,14,0,1,0,0,0
"681",0.994011976,29,0,14,NA,1,1,0,1,0,1
"682",0.44125267,38,0,0.883485309,2960,8,0,2,0,4,0
"683",1.139813582,39,2,0.480141964,5916,8,2,2,2,3,1
"684",0.350689399,59,1,0.459942507,8000,10,0,1,0,2,0
"685",0.94526416,46,4,0.641717791,4889,24,0,2,0,1,1
"686",0.05252518,51,0,0.125810056,4474,7,0,0,0,0,0
"687",0.112419724,39,0,0.280928355,4954,11,0,0,0,3,0
"688",0.984671776,34,1,0.170603675,5333,6,0,0,0,1,1
"689",0.006833191,65,0,968,NA,5,0,1,0,0,0
"690",0.022649434,80,0,0.005817712,4640,3,0,0,0,0,0
"691",0.9999999,45,0,0.687607082,1750,5,0,1,0,2,1
"692",0.024512732,62,0,0.745496009,4384,17,0,2,0,0,0
"693",0.636840551,52,1,0.48710662,9500,16,0,2,0,1,1
"694",0,40,0,1270,NA,11,0,1,0,1,0
"695",0.462576449,50,1,0.372732592,3417,6,0,2,0,2,1
"696",0.469489649,49,0,0.452922965,5490,9,0,2,0,0,0
"697",0.038854837,57,0,0.043416167,3500,10,0,1,0,0,0
"698",0.972654007,43,0,0.1712032,9000,6,1,0,0,3,1
"699",0.800938389,34,0,1825,NA,6,0,2,0,0,1
"700",0.557846744,47,0,0.317812232,19800,13,0,1,0,5,0
"701",0.034907105,51,0,0.203380589,7335,6,0,1,0,1,0
"702",0.032661528,66,0,0.604791549,5300,7,0,2,0,0,0
"703",0.965135763,43,0,0.586620614,5500,6,0,1,0,1,1
"704",0.277976334,43,1,0.300095572,9416,17,0,2,0,0,0
"705",0.949551537,65,0,3430,NA,15,0,2,0,1,0
"706",0.085706913,67,1,0.640924956,4583,5,0,2,0,0,0
"707",0.031773553,57,0,0.721073631,2756,11,0,1,0,1,0
"708",0.203305183,41,0,0.661667248,8600,26,0,3,0,0,0
"709",0.9999999,72,0,0.009926912,9166,0,0,0,0,0,0
"710",0.033296397,81,0,0.014993753,2400,4,0,0,0,0,0
"711",0.056342885,73,0,1758,NA,10,0,1,0,0,0
"712",0.141024757,43,0,0.461616675,5900,8,0,2,0,2,0
"713",0.001653814,64,0,1641,NA,9,0,2,0,0,0
"714",0.9999999,47,1,650,NA,2,0,0,0,0,1
"715",1.006810443,50,0,0.684126349,2500,4,0,1,0,3,1
"716",0.74876451,50,1,0.307825623,7500,8,0,1,0,0,1
"717",0.860082305,34,0,871,NA,8,0,0,0,0,1
"718",0.847235662,32,0,0.259532841,5008,5,0,0,0,4,1
"719",0.63721505,42,0,0.315337423,4889,6,0,0,0,0,0
"720",0.31104233,48,3,0.421323277,5833,16,0,2,1,2,1
"721",0.158601957,79,0,1514,NA,8,0,1,0,0,0
"722",0.66110423,47,0,1.029443839,2750,7,0,1,0,1,0
"723",0.9999999,37,0,0.395683453,5142,2,0,2,0,2,1
"724",0.042942244,54,0,0.136005423,11800,12,0,1,0,2,0
"725",0.9999999,41,1,0.402998637,2200,3,1,1,1,1,1
"726",0.448255174,81,0,0.030447626,4400,1,0,0,0,0,0
"727",0.150296511,55,1,0.125982665,4960,6,0,0,0,1,0
"728",0.236813421,32,0,0.086226852,1727,3,0,0,0,0,0
"729",0.037867442,57,0,0.29908865,6034,15,0,1,0,1,0
"730",0.843559083,59,0,0.366819747,6967,10,0,1,1,1,1
"731",0.582045331,34,0,0.081007115,7307,5,0,0,0,2,0
"732",0.189976667,49,0,0.178583886,14334,5,0,1,0,2,0
"733",0.410789169,48,0,0.41025641,4094,15,0,0,0,0,0
"734",0.086355786,56,0,0.210631561,6000,11,0,1,0,0,0
"735",0.001388865,77,0,915,NA,8,0,1,0,0,0
"736",0.061093248,64,0,0.351129774,5000,8,0,2,0,0,0
"737",0,34,0,0.358230428,8340,11,0,3,0,0,0
"738",0.020698965,48,0,1864,NA,2,0,1,0,0,0
"739",0.747536059,60,0,5052,NA,10,0,3,0,0,0
"740",0.000397012,74,0,0,2013,3,0,0,0,0,0
"741",0.860277886,30,0,1.437282902,2590,8,0,1,0,2,1
"742",0.039330891,59,0,0.021295089,2300,11,0,0,0,0,0
"743",0.827528745,34,1,0.471306923,2700,6,0,1,0,2,1
"744",0.034871199,36,0,0.313133402,4834,11,0,1,0,1,0
"745",0.441506499,57,0,156,NA,3,3,0,0,0,1
"746",0.080729228,42,0,0.197839744,9072,5,0,1,0,0,0
"747",0.016428341,56,1,0.255736337,4793,23,0,1,0,0,0
"748",0.110360584,71,0,0.198560288,5000,9,0,1,0,0,0
"749",0.028574286,43,0,0.413010234,8500,7,0,1,0,2,0
"750",0.964132677,41,1,0.222506394,4300,7,1,0,0,0,1
"751",0.043494167,51,0,587,1,4,0,1,0,0,0
"752",0.825590941,47,3,0.272034395,15350,14,0,2,0,2,1
"753",0.9999999,46,0,0.074493792,12000,2,0,1,0,3,0
"754",0.14371018,42,0,0.201389376,14250,8,0,1,0,2,0
"755",0.03227563,45,0,0.361210094,13750,13,0,1,0,3,0
"756",0.968741898,45,0,0.374611169,6750,12,0,1,0,1,1
"757",0.103547411,65,0,0.242473644,9200,8,0,1,0,1,0
"758",0.021970593,69,0,0.501791127,3628,12,0,2,1,0,1
"759",0.737018519,65,0,0.205599569,13000,15,0,0,0,0,0
"760",0.070277189,47,0,3622,NA,7,0,3,0,3,0
"761",0.9999999,43,0,0,10595,0,0,0,0,3,1
"762",0.017402945,31,0,1770,NA,14,0,2,0,0,0
"763",0.603731766,33,0,0.836566725,1700,7,0,1,0,0,0
"764",0.11684988,58,0,1.035580368,12000,29,0,7,0,0,1
"765",0.107725735,45,0,0.650451836,5200,5,0,2,0,1,0
"766",0.049757837,56,0,2042,NA,7,0,3,0,0,0
"767",0,30,0,0.114377125,5000,13,0,0,0,0,0
"768",0.124523416,29,0,0.254745255,1000,5,0,0,0,0,0
"769",0.01159768,67,0,0.039428449,9307,6,0,0,0,0,0
"770",0.457511121,53,1,0.381220417,7816,7,0,1,0,1,1
"771",0.01045323,51,0,0.457923679,6000,8,0,1,0,1,0
"772",0.952248407,64,0,0.516664436,7470,12,0,2,0,0,0
"773",0.122781329,63,0,0.391752577,3200,7,0,1,0,0,0
"774",0.0753197,67,0,0.007780587,5140,7,0,0,0,0,0
"775",0.744313507,40,0,0.640474277,4975,8,0,1,0,0,0
"776",0.591120107,45,0,0.450116953,9832,8,0,1,0,1,0
"777",0.053783202,67,0,0.467451677,4500,10,0,3,0,1,0
"778",0.833910382,32,2,1179,NA,11,0,0,0,0,1
"779",0.087205393,58,0,0.328767123,3649,11,0,1,0,0,0
"780",0.344952351,43,2,0.464053595,10000,9,0,2,0,1,1
"781",0.315312369,27,0,0.429497069,3240,9,0,0,0,1,0
"782",0.020687059,43,0,1818,NA,17,0,1,0,0,0
"783",0.005725266,63,0,0.000706589,5660,4,0,0,0,0,0
"784",0.791252131,30,0,0.273787702,6000,11,0,0,1,0,1
"785",0.028240624,72,0,0.346695755,11000,12,0,1,0,1,0
"786",0.554802511,75,0,2.62962963,701,5,0,2,0,0,0
"787",0.976808022,48,1,0.361383045,4800,14,0,0,0,1,1
"788",0.496777857,40,0,0.080513559,8333,7,0,0,0,0,0
"789",0.9999999,60,0,4124,NA,6,0,2,0,1,0
"790",0.965501917,42,0,0.372192245,7968,5,0,2,0,0,0
"791",0.022965901,64,0,0.198085883,7940,4,0,1,0,0,0
"792",0.9999999,41,0,0.300666032,1050,2,0,0,0,1,1
"793",0.966335578,66,0,0.340689951,14000,11,0,2,0,0,0
"794",0.069815643,60,0,0.031649084,1800,2,0,0,0,1,0
"795",0.196807867,32,0,0.37043826,6000,8,0,1,0,4,0
"796",0.414309077,55,0,0.329717081,4700,11,0,0,0,1,0
"797",0.26528407,51,0,0.56130064,1875,6,0,1,0,0,0
"798",0.034664356,35,0,15,NA,7,0,0,0,0,0
"799",0.620619357,50,2,0.705746159,4750,8,0,1,3,0,1
"800",0.9999999,30,0,66,NA,1,1,0,0,0,1
"801",0,59,0,0.139107612,8000,12,0,1,0,0,0
"802",0.058419244,40,0,0.172585266,18500,8,0,1,0,1,0
"803",0.001656263,59,0,0.150681577,12250,16,0,2,0,0,0
"804",0.005278602,50,0,0.157463186,5975,13,0,1,0,0,0
"805",0.969722936,27,0,0.110278524,7072,13,0,0,0,0,1
"806",0.444201816,53,0,0.320834807,2826,7,0,0,0,1,0
"807",0,73,0,1098,NA,9,0,1,1,0,0
"808",0.346698928,60,0,0.699875022,5600,14,0,2,0,0,0
"809",0.00253416,64,1,0.228773854,8750,13,0,1,0,0,0
"810",0,37,0,0.236775393,5916,9,0,1,0,0,0
"811",1.124253934,86,5,0.56043956,1000,6,0,0,1,0,1
"812",0.194218319,30,0,0.129247749,3442,8,0,0,0,0,0
"813",0.376826554,48,1,0.455233471,7002,4,0,2,0,3,1
"814",0.9999999,30,0,0.259172521,1280,1,1,0,0,1,0
"815",0.008197396,52,0,1100.5,1,9,0,1,0,2,0
"816",0.047489409,67,0,4875,NA,9,0,2,0,0,0
"817",0.023727109,43,0,0.036507531,3916,3,0,0,0,0,0
"818",0.024836704,56,0,0.368625708,9000,10,0,1,0,3,0
"819",0.014607346,58,0,0.121344035,7350,11,0,1,0,3,0
"820",0.478966055,59,0,0.692724892,5346,27,1,1,0,2,1
"821",0.74130675,45,0,0.464239371,13100,15,0,3,0,4,1
"822",0.297020085,56,0,0.520814694,19000,10,0,4,0,2,0
"823",0.000303007,55,0,0.251582806,3000,6,0,0,1,2,0
"824",0.595729615,44,0,0.410478793,8416,9,0,1,0,2,0
"825",0.2268228,34,0,0.19730045,6000,12,2,1,0,3,1
"826",0.203558247,34,3,0.344155844,7083,21,0,2,1,0,1
"827",0.006666578,71,0,0.540409932,6000,14,0,1,0,0,0
"828",0.051359684,56,0,0.044927795,5608,3,0,1,0,0,0
"829",0.007634306,56,0,0.180234913,4937,11,0,1,0,0,0
"830",0.75864827,39,3,0.277222117,5298,5,6,0,1,2,1
"831",0.048867441,79,0,0.214703168,6501,9,0,1,0,0,0
"832",0.9999999,69,0,0.007748063,4000,0,0,0,0,0,0
"833",0.107725632,30,0,22,NA,4,0,0,0,0,0
"834",0,73,0,313,NA,12,0,1,0,NA,0
"835",1.465534466,29,1,136,0,1,3,0,0,0,1
"836",0,72,0,0.169970785,9583,3,0,1,0,0,0
"837",0.313894636,59,0,1187,NA,8,0,0,0,NA,0
"838",0.031504583,39,0,1566,0,9,0,1,0,1,0
